                    IV-2SLS Estimation Summary                    
Dep. Variable:   ,log_avg_emp     ,  R-squared:         ,0.9087   
Estimator:       ,IV-2SLS         ,  Adj. R-squared:    ,0.9055   
No. Observations:,8079            ,  F-statistic:       ,4.621e+06
Date:            ,Wed, Aug 17 2022,  P-value (F-stat)   ,0.0000   
Time:            ,19:47:08        ,  Distribution:      ,chi2(276)
Cov. Estimator:  ,heteroskedastic ,                     ,         
                 ,                ,                     ,         
                             Parameter Estimates                             
                       ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
C(sector)[T.4242]      ,16.741   ,2.0853   ,8.0281 ,0.0000 ,12.654  ,20.828  
C(sector)[T.4243]      ,15.566   ,2.0767   ,7.4955 ,0.0000 ,11.496  ,19.636  
C(sector)[T.4244]      ,16.280   ,2.0752   ,7.8450 ,0.0000 ,12.212  ,20.347  
C(sector)[T.4245]      ,15.560   ,2.0651   ,7.5350 ,0.0000 ,11.513  ,19.608  
C(sector)[T.4246]      ,15.786   ,2.0746   ,7.6089 ,0.0000 ,11.720  ,19.852  
C(sector)[T.4247]      ,15.763   ,2.0638   ,7.6379 ,0.0000 ,11.718  ,19.808  
C(sector)[T.4248]      ,16.798   ,2.0751   ,8.0950 ,0.0000 ,12.731  ,20.865  
C(sector)[T.4249]      ,15.674   ,2.0743   ,7.5563 ,0.0000 ,11.609  ,19.740  
C(sector)[T.4251]      ,15.081   ,2.0773   ,7.2601 ,0.0000 ,11.010  ,19.152  
C(sector)[T.4411]      ,19.548   ,2.5403   ,7.6952 ,0.0000 ,14.569  ,24.527  
C(sector)[T.4412]      ,18.510   ,2.5401   ,7.2869 ,0.0000 ,13.531  ,23.488  
C(sector)[T.4413]      ,18.904   ,2.5431   ,7.4336 ,0.0000 ,13.920  ,23.889  
C(sector)[T.4421]      ,18.799   ,2.5431   ,7.3922 ,0.0000 ,13.815  ,23.784  
C(sector)[T.4422]      ,18.572   ,2.5417   ,7.3068 ,0.0000 ,13.590  ,23.554  
C(sector)[T.4431]      ,18.877   ,2.5413   ,7.4278 ,0.0000 ,13.896  ,23.858  
C(sector)[T.4441]      ,19.280   ,2.5413   ,7.5866 ,0.0000 ,14.299  ,24.261  
C(sector)[T.4442]      ,18.572   ,2.5417   ,7.3070 ,0.0000 ,13.591  ,23.554  
C(sector)[T.4451]      ,19.958   ,2.5404   ,7.8563 ,0.0000 ,14.979  ,24.937  
C(sector)[T.4452]      ,18.345   ,2.5409   ,7.2199 ,0.0000 ,13.365  ,23.325  
C(sector)[T.4453]      ,17.959   ,2.5389   ,7.0738 ,0.0000 ,12.983  ,22.936  
C(sector)[T.4461]      ,19.270   ,2.5411   ,7.5834 ,0.0000 ,14.290  ,24.250  
C(sector)[T.4471]      ,18.818   ,2.5418   ,7.4034 ,0.0000 ,13.836  ,23.800  
C(sector)[T.4481]      ,19.532   ,2.5412   ,7.6863 ,0.0000 ,14.552  ,24.513  
C(sector)[T.4482]      ,19.562   ,2.5437   ,7.6902 ,0.0000 ,14.576  ,24.548  
C(sector)[T.4483]      ,18.378   ,2.5408   ,7.2332 ,0.0000 ,13.398  ,23.358  
C(sector)[T.4511]      ,18.809   ,2.5420   ,7.3994 ,0.0000 ,13.827  ,23.792  
C(sector)[T.4512]      ,19.089   ,2.5451   ,7.5002 ,0.0000 ,14.100  ,24.077  
C(sector)[T.4522]      ,24.853   ,2.5543   ,9.7299 ,0.0000 ,19.846  ,29.859  
C(sector)[T.4523]      ,21.343   ,2.5409   ,8.3997 ,0.0000 ,16.363  ,26.323  
C(sector)[T.4531]      ,17.925   ,2.5433   ,7.0479 ,0.0000 ,12.940  ,22.909  
C(sector)[T.4532]      ,18.600   ,2.5433   ,7.3131 ,0.0000 ,13.615  ,23.584  
C(sector)[T.4533]      ,18.497   ,2.5402   ,7.2815 ,0.0000 ,13.518  ,23.475  
C(sector)[T.4539]      ,18.219   ,2.5397   ,7.1737 ,0.0000 ,13.241  ,23.197  
C(sector)[T.4541]      ,18.984   ,2.5326   ,7.4959 ,0.0000 ,14.020  ,23.948  
C(sector)[T.4542]      ,18.854   ,2.5421   ,7.4167 ,0.0000 ,13.872  ,23.836  
C(sector)[T.4543]      ,18.525   ,2.5366   ,7.3029 ,0.0000 ,13.553  ,23.496  
C(sector)[T.4811]      ,24.217   ,2.7068   ,8.9470 ,0.0000 ,18.912  ,29.522  
